molecule (Canonical/Isomeric SMILES),bacteria,MIC (µmol mL−1),MIC (µg mL−1),doi,id,type,group,group_name,Unnamed: 9,Molecular weight,MIC,log MIC,S. aureus,E. coli,Unnamed: 15,SAScore,MolWt,TPSA,HBD,HBA,RotatableBonds,LogP,QED Score
O=C(N1C=2C=CC=CC2CC1C)CN3N=NC(=C3)CN4C(=NC=5C=CC=CC54)C6=NC=CC=C6,E. coli,0.056,,https://doi.org/10.3390/antibiotics12071220,35a,hybrid,C(SC1=NC2=C(N1)C=CC=C2)C1=CNN=N1,triazole,,449.5180000000001,0.056,-1.2518119729937995,-,+,,9.054175170324978,449.5180000000001,81.73,0.0,7.0,5.0,3.715900000000002,0.4085373388590523
O=C(N1C2=CC(=CC=C2CC1)N(=O)=O)CN3N=NC(=C3)CN4C=NC=5C=CC=CC54,E. coli,0.062,,https://doi.org/10.3390/antibiotics12071220,35b,hybrid,C(SC1=NC2=C(N1)C=CC=C2)C1=CNN=N1,triazole,,403.4020000000001,0.062,-1.207608310501746,-,+,,8.844935591952018,403.4020000000001,111.98,0.0,8.0,5.0,2.1736000000000004,0.3728745011637635
O=C(N1C2=CC(=CC=C2CC1)N(=O)=O)CN3N=NC(=C3)CN4C=NC=5C=C(C(=CC54)C)C,E. coli,0.058,,https://doi.org/10.3390/antibiotics12071220,35c,hybrid,C(SC1=NC2=C(N1)C=CC=C2)C1=CNN=N1,triazole,,431.4560000000002,0.058,-1.2365720064370629,-,+,,8.871238734620038,431.4560000000002,111.98,0.0,8.0,5.0,2.790440000000001,0.3547692936358525
O=C(N1C2=CC(=CC=C2CC1)N(=O)=O)CN3N=NC(=C3)CN4C=5C=CC=CC5N=C4C,E. coli,0.03,,https://doi.org/10.3390/antibiotics12071220,35d,hybrid,C(SC1=NC2=C(N1)C=CC=C2)C1=CNN=N1,triazole,,417.42900000000014,0.03,-1.5228787452803376,-,+,,8.858125234884326,417.42900000000014,111.98,0.0,8.0,5.0,2.4820200000000003,0.36423554257371304
O=C(N1C2=CC(=CC=C2CC1)N(=O)=O)CN3N=NC(=C3)CN4C(=NC=5C=CC=CC54)SC,E. coli,0.056,,https://doi.org/10.3390/antibiotics12071220,35e,hybrid,C(SC1=NC2=C(N1)C=CC=C2)C1=CNN=N1,triazole,,449.49600000000015,0.056,-1.2518119729937995,-,+,"два одинаковых смайлза почему- то, исправить",8.871238734620038,449.49600000000015,111.98,0.0,9.0,6.0,2.895500000000001,0.2526849526050861
O=C(N1C2=CC(=CC=C2CC1)N(=O)=O)CN3N=NC(=C3)CN4C(=NC=5C=CC=CC54)SC,E. coli,0.052,,https://doi.org/10.3390/antibiotics12071220,35f,hybrid,C(SC1=NC2=C(N1)C=CC=C2)C1=CNN=N1,triazole,,479.50000000000017,0.052,-1.2839966563652008,-,+,,8.871238734620038,449.49600000000015,111.98,0.0,9.0,6.0,2.895500000000001,0.2526849526050861
O=C(N1C2=CC(=CC=C2CC1)N(=O)=O)CN3N=NC(=C3)CN4C(=NC=5C=CC=CC54)C6=NC=CC=C6,E. coli,0.026,,https://doi.org/10.3390/antibiotics12071220,35g,hybrid,C(SC1=NC2=C(N1)C=CC=C2)C1=CNN=N1,triazole,,480.48800000000017,0.026,-1.585026652029182,-,+,,8.922891740981662,480.48800000000017,124.87,0.0,9.0,6.0,3.2356000000000016,0.2698101031089529
O=C(N1C=2C=CC=CC2CC1)CN3N=NC(=C3)CN4C=NC=5C=CC=CC54,E. coli,0.07,,https://doi.org/10.1007/s11696-022-02436-1,5a,hybrid,O=C(CN1C=C(CN2C=NC3=C2C=CC=C3)N=N1)N1CCC2=C1C=CC=C2,"1,2,3-triazole-indoline",,358.405,0.07,-1.154901959985743,-,+,,8.804937509573431,358.405,68.84,0.0,6.0,4.0,2.2654000000000005,0.561146626883531
O=C(N1C=2C=CC=CC2CC1)CN3N=NC(=C3)CN4C=NC=5C=C(C(=CC54)C)C,E. coli,0.065,,https://doi.org/10.1007/s11696-022-02436-1,5b,hybrid,O=C(CN1C=C(CN2C=NC3=C2C=CC=C3)N=N1)N1CCC2=C1C=CC=C2,"1,2,3-triazole-indoline",,386.45900000000006,0.065,-1.1870866433571443,-,+,,8.831672371174363,386.45900000000006,68.84,0.0,6.0,4.0,2.882240000000001,0.5408230184895778
O=C(N1C=2C=CC=CC2CC1)CN3N=NC(=C3)CN4C(=NC=5C=CC=CC54)C,E. coli,0.067,,https://doi.org/10.1007/s11696-022-02436-1,5c,hybrid,O=C(CN1C=C(CN2C=NC3=C2C=CC=C3)N=N1)N1CCC2=C1C=CC=C2,"1,2,3-triazole-indoline",,372.432,0.067,-1.1739251972991736,-,+,,8.818338538521378,372.432,68.84,0.0,6.0,4.0,2.5738200000000004,0.5521209529330073
O=C(N1C=2C=CC=CC2CC1)CN3N=NC(=C3)CN4C(=NC=5C=CC=CC54)SC,E. coli,0.062,,https://doi.org/10.1007/s11696-022-02436-1,5d,hybrid,O=C(CN1C=C(CN2C=NC3=C2C=CC=C3)N=N1)N1CCC2=C1C=CC=C2,"1,2,3-triazole-indoline",,404.499,0.062,-1.207608310501746,-,+,,8.831672371174363,404.499,68.84,0.0,7.0,5.0,2.987300000000001,0.47849657464811535
O=C(N1C=2C=CC=CC2CC1)CN3N=NC(=C3)CN4C(=NC=5C=CC=CC54)C=6C=CC=CC6,E. coli,0.058,,https://doi.org/10.1007/s11696-022-02436-1,5e,hybrid,O=C(CN1C=C(CN2C=NC3=C2C=CC=C3)N=N1)N1CCC2=C1C=CC=C2,"1,2,3-triazole-indoline",,434.503,0.058,-1.2365720064370629,-,+,,8.884273883353071,434.503,68.84,0.0,6.0,5.0,3.932400000000003,0.42031819637013185
O=C(N1C=2C=CC=CC2CC1)CN3N=NC(=C3)CN4C(=NC=5C=CC=CC54)C6=NC=CC=C6,E. coli,0.057,,https://doi.org/10.1007/s11696-022-02436-1,5f,hybrid,O=C(CN1C=C(CN2C=NC3=C2C=CC=C3)N=N1)N1CCC2=C1C=CC=C2,"1,2,3-triazole-indoline",,435.491,0.057,-1.2441251443275083,-,+,,8.884273883353071,435.491,81.73,0.0,7.0,5.0,3.3274000000000017,0.42300578187595533
O=C(N1C=2C=CC=CC2CC1C)CN3N=NC(=C3)CN4C=NC=5C=CC=CC54,E. coli,0.067,,https://doi.org/10.1007/s11696-022-02436-1,5g,hybrid,O=C(CN1C=C(CN2C=NC3=C2C=CC=C3)N=N1)N1CCC2=C1C=CC=C2,"1,2,3-triazole-indoline",,372.432,0.067,-1.1739251972991736,-,+,,8.987137334469544,372.432,68.84,0.0,6.0,4.0,2.653900000000001,0.55226272707203
O=C(N1C=2C=CC=CC2CC1C)CN3N=NC(=C3)CN4C=NC=5C=C(C(=CC54)C)C,E. coli,0.063,,https://doi.org/10.1007/s11696-022-02436-1,5h,hybrid,O=C(CN1C=C(CN2C=NC3=C2C=CC=C3)N=N1)N1CCC2=C1C=CC=C2,"1,2,3-triazole-indoline",,400.4860000000001,0.063,-1.2006594505464183,-,+,,9.009649424080628,400.4860000000001,68.84,0.0,6.0,4.0,3.2707400000000018,0.5272386215104421
O=C(N1C=2C=CC=CC2CC1C)CN3N=NC(=C3)CN4C(=NC=5C=CC=CC54)C,E. coli,0.065,,https://doi.org/10.1007/s11696-022-02436-1,5i,hybrid,O=C(CN1C=C(CN2C=NC3=C2C=CC=C3)N=N1)N1CCC2=C1C=CC=C2,"1,2,3-triazole-indoline",,386.45900000000006,0.065,-1.1870866433571443,-,+,,8.99841176784298,386.45900000000006,68.84,0.0,6.0,4.0,2.962320000000001,0.5407415091951782
O=C(N1C=2C=CC=CC2CC1C)CN3N=NC(=C3)CN4C(=NC=5C=CC=CC54)SC,E. coli,0.06,,https://doi.org/10.1007/s11696-022-02436-1,5j,hybrid,O=C(CN1C=C(CN2C=NC3=C2C=CC=C3)N=N1)N1CCC2=C1C=CC=C2,"1,2,3-triazole-indoline",,418.52600000000007,0.06,-1.2218487496163564,-,+,,9.009649424080628,418.52600000000007,68.84,0.0,7.0,5.0,3.3758000000000017,0.46494978702007955
O=C(N1C=2C=CC=CC2CC1C)CN3N=NC(=C3)CN4C(=NC=5C=CC=CC54)C=6C=CC=CC6,E. coli,0.056,,https://doi.org/10.1007/s11696-022-02436-1,5k,hybrid,O=C(CN1C=C(CN2C=NC3=C2C=CC=C3)N=N1)N1CCC2=C1C=CC=C2,"1,2,3-triazole-indoline",,448.5300000000001,0.056,-1.2518119729937995,-,+,,9.054175170324978,448.5300000000001,68.84,0.0,6.0,5.0,4.320900000000004,0.4015697243973323
O=C(N1C=2C=CC=CC2CC1C)CN3N=NC(=C3)CN4C(=NC=5C=CC=CC54)C6=NC=CC=C6,E. coli,0.056,,https://doi.org/10.1007/s11696-022-02436-1,5l,hybrid,O=C(CN1C=C(CN2C=NC3=C2C=CC=C3)N=N1)N1CCC2=C1C=CC=C2,"1,2,3-triazole-indoline",,449.5180000000001,0.056,-1.2518119729937995,-,+,,9.054175170324978,449.5180000000001,81.73,0.0,7.0,5.0,3.715900000000002,0.4085373388590523
O=C(N1C2=CC(=CC=C2CC1)N(=O)=O)CN3N=NC(=C3)CN4C=NC=5C=CC=CC54,E. coli,0.062,,https://doi.org/10.1007/s11696-022-02436-1,5m,hybrid,O=C(CN1C=C(CN2C=NC3=C2C=CC=C3)N=N1)N1CCC2=C1C=CC=C2,"1,2,3-triazole-indoline",,403.4020000000001,0.062,-1.207608310501746,-,+,,8.844935591952018,403.4020000000001,111.98,0.0,8.0,5.0,2.1736000000000004,0.3728745011637635
O=C(N1C2=CC(=CC=C2CC1)N(=O)=O)CN3N=NC(=C3)CN4C=NC=5C=C(C(=CC54)C)C,E. coli,0.058,,https://doi.org/10.1007/s11696-022-02436-1,5n,hybrid,O=C(CN1C=C(CN2C=NC3=C2C=CC=C3)N=N1)N1CCC2=C1C=CC=C2,"1,2,3-triazole-indoline",,431.4560000000002,0.058,-1.2365720064370629,-,+,,8.871238734620038,431.4560000000002,111.98,0.0,8.0,5.0,2.790440000000001,0.3547692936358525
O=C(N1C2=CC(=CC=C2CC1)N(=O)=O)CN3N=NC(=C3)CN4C=5C=CC=CC5N=C4C,E. coli,0.03,,https://doi.org/10.1007/s11696-022-02436-1,5o,hybrid,O=C(CN1C=C(CN2C=NC3=C2C=CC=C3)N=N1)N1CCC2=C1C=CC=C2,"1,2,3-triazole-indoline",,417.42900000000014,0.03,-1.5228787452803376,-,+,,8.858125234884326,417.42900000000014,111.98,0.0,8.0,5.0,2.4820200000000003,0.36423554257371304
O=C(N1C2=CC(=CC=C2CC1)N(=O)=O)CN3N=NC(=C3)CN4C(=NC=5C=CC=CC54)SC,E. coli,0.056,,https://doi.org/10.1007/s11696-022-02436-1,5p,hybrid,O=C(CN1C=C(CN2C=NC3=C2C=CC=C3)N=N1)N1CCC2=C1C=CC=C2,"1,2,3-triazole-indoline",,449.49600000000015,0.056,-1.2518119729937995,-,+,,8.871238734620038,449.49600000000015,111.98,0.0,9.0,6.0,2.895500000000001,0.2526849526050861
O=C(N1C2=CC(=CC=C2CC1)N(=O)=O)CN3N=NC(=C3)CN4C(=NC=5C=CC=CC54)C=6C=CC=CC6,E. coli,0.052,,https://doi.org/10.1007/s11696-022-02436-1,5q,hybrid,O=C(CN1C=C(CN2C=NC3=C2C=CC=C3)N=N1)N1CCC2=C1C=CC=C2,"1,2,3-triazole-indoline",,479.50000000000017,0.052,-1.2839966563652008,-,+,,8.922891740981662,479.50000000000017,111.98,0.0,8.0,6.0,3.840600000000003,0.2701936140002108
O=C(N1C2=CC(=CC=C2CC1)N(=O)=O)CN3N=NC(=C3)CN4C(=NC=5C=CC=CC54)C=6C=CC=CC6,E. coli,0.026,,https://doi.org/10.1007/s11696-022-02436-1,5r,hybrid,O=C(CN1C=C(CN2C=NC3=C2C=CC=C3)N=N1)N1CCC2=C1C=CC=C2,"1,2,3-triazole-indoline",,479.50000000000017,0.026,-1.585026652029182,-,+,,8.922891740981662,479.50000000000017,111.98,0.0,8.0,6.0,3.840600000000003,0.2701936140002108
ClC=1C=CC2=C(C1)C=C3N4C(=NC=5C=CC=CC54)C=6C=CC=CC6N23,E. coli,0.012,,http://repository-tnmgrmu.ac.in/id/eprint/20908,35,hybrid,C1=CN2C(=N1)N1C3=C(C=CC=C3)N=C1C1=C2C=CC=C1,?,,341.80100000000004,0.012,-1.9208187539523751,-,+,,8.77795011680664,341.80100000000004,21.71,0.0,3.0,0.0,5.700000000000003,0.347077617733888
N=1C=2C=CC=CC2N3C1C=4C=CC=CC4N5C=6C=C(OC)C=CC6C=C35,E. coli,0.047,,http://repository-tnmgrmu.ac.in/id/eprint/20908,34,hybrid,C1=CN2C(=N1)N1C3=C(C=CC=C3)N=C1C1=C2C=CC=C2,?,,337.3820000000001,0.047,-1.3279021420642825,-,+,,8.791473205437047,337.3820000000001,30.94,0.0,4.0,1.0,5.055200000000004,0.42001659519776
N=1C=NN2C1N3C(=NC=4C=CC=CC43)C=5C=CC=CC52,E. coli,0.015,,http://repository-tnmgrmu.ac.in/id/eprint/20908,31,hybrid,C1=CN2C(=N1)N1C3=C(C=CC=C3)N=C1C1=C2C=CC=C3,?,,259.27200000000005,0.015,-1.8239087409443189,-,+,,8.70966029095846,259.27200000000005,47.49,0.0,5.0,0.0,2.6834000000000007,0.4293338286241801
N1=CC=C2N1C=3C=CC=CC3C4=NC=5C=CC=CC5N42,E. coli,0.062,,http://repository-tnmgrmu.ac.in/id/eprint/20908,32,hybrid,C1=CN2C(=N1)N1C3=C(C=CC=C3)N=C1C1=C2C=CC=C4,?,,258.284,0.062,-1.207608310501746,-,+,,8.70966029095846,258.284,34.6,0.0,4.0,0.0,3.288400000000002,0.4269503171009506
N=1C=2C=CC=CC2N3C1C=4C=CC=CC4N5C=6C=CC=CC6C=C35,E. coli,0.013,,http://repository-tnmgrmu.ac.in/id/eprint/20908,33,hybrid,C1=CN2C(=N1)N1C3=C(C=CC=C3)N=C1C1=C2C=CC=C5,?,,307.35600000000005,0.013,-1.8860566476931635,-,+,,8.764373377666843,307.35600000000005,21.71,0.0,3.0,0.0,5.046600000000003,0.3848167598504373
N=1C=CN2C1N3C(=NC=4C=CC=CC43)C=5C=CC=CC52,E. coli,0.031,,http://repository-tnmgrmu.ac.in/id/eprint/20908,30,hybrid,C1=CN2C(=N1)N1C3=C(C=CC=C3)N=C1C1=C2C=CC=C6,?,,258.28400000000005,0.031,-1.5086383061657274,-,+,,8.70966029095846,258.28400000000005,34.6,0.0,4.0,0.0,3.288400000000001,0.42695031710095066
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,E. coli,0.27,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,3a,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,473.9160000000004,0.27,-0.5686362358410126,-,+,,8.89722879283236,473.9160000000004,80.48,2.0,5.0,2.0,1.3405999999999998,0.37822300858019653
[Cl-].ClC1=CC=C2NC(=NC2=C1)C=3C=C(OC)C(O)=C4C=[N+]5C(=CC34)C=6C=C7OCOC7=CC6CC5,E. coli,0.504,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,3b,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,508.3610000000004,0.504,-0.2975694635544746,-,+,,8.910101860758425,508.3610000000004,80.48,2.0,5.0,2.0,1.994,0.3569729892469388
[Cl-].BrC1=CC=C2NC(=NC2=C1)C=3C=C(OC)C(O)=C4C=[N+]5C(=CC34)C=6C=C7OCOC7=CC6CC5,E. coli,0.247,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,3c,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,552.8120000000002,0.247,-0.6073030467403343,-,+,,8.910101860758425,552.8120000000002,80.48,2.0,5.0,2.0,2.1030999999999995,0.32812050300039947
[Cl-].OC=1C(OC)=CC(C2=NC3=CC(=CC=C3N2)C)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,E. coli,0.262,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,3d,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,487.9430000000004,0.262,-0.5816987086802545,-,+,,8.910101860758425,487.9430000000004,80.48,2.0,5.0,2.0,1.6490199999999997,0.3701122711552053
[Cl-].OC=1C(OC)=CC(C2=NC3=CC=C(OC)C=C3N2)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,E. coli,0.254,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,3e,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,503.9420000000004,0.254,-0.595166283380062,-,+,,8.922891740981662,503.9420000000004,89.71000000000001,2.0,6.0,3.0,1.3491999999999995,0.36131282596610537
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CC)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,E. coli,0.51,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,4a,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,501.9700000000004,0.51,-0.2924298239020636,-,+,,8.922891740981662,501.9700000000004,69.62,1.0,6.0,3.0,1.8339,0.38203974351362324
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCCC)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,E. coli,0.483,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,4b,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,530.0240000000005,0.483,-0.3160528692484878,-,+,,8.948217678393302,530.0240000000005,69.62,1.0,6.0,5.0,2.6141000000000005,0.3545049617682422
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCCCC)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,E. coli,0.471,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,4c,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,544.0510000000005,0.471,-0.3269790928711038,-,+,,8.960752099666463,544.0510000000005,69.62,1.0,6.0,6.0,3.004200000000001,0.263342307979169
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCCCCC)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,E. coli,0.029,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,4d,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,558.0780000000004,0.029,-1.537602002101044,-,+,,8.973200021478227,558.0780000000004,69.62,1.0,6.0,7.0,3.394300000000002,0.24535788907525288
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCCCCCCC)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,E. coli,0.437,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,4e,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,586.1320000000003,0.437,-0.3595185630295782,-,+,,8.997834860305378,586.1320000000003,69.62,1.0,6.0,9.0,4.174500000000003,0.2076763126273343
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCCCCCCCCC)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,E. coli,0.417,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,4f,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,614.1860000000004,0.417,-0.3798639450262425,-,+,,9.022120442345477,614.1860000000004,69.62,1.0,6.0,11.0,4.954700000000004,0.1685869108537342
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CC4CC4)=C5C=C6C=7C=C8OCOC8=CC7CC[N+]6=CC15,E. coli,0.015,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,5a,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,528.0080000000005,0.015,-1.8239087409443189,-,+,,8.948217678393302,528.0080000000005,69.62,1.0,6.0,4.0,2.224,0.36304192212939235
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CC4CCCCC4)=C5C=C6C=7C=C8OCOC8=CC7CC[N+]6=CC15,E. coli,0.112,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,5b,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,570.0890000000003,0.112,-0.9507819773298184,-,+,,8.98556103370835,570.0890000000003,69.62,1.0,6.0,4.0,3.394300000000002,0.3361256092672678
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CC=C)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,E. coli,0.249,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,5c,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,513.9810000000004,0.249,-0.6038006529042637,-,+,,8.935597317008098,513.9810000000004,69.62,1.0,6.0,4.0,2.0,0.2939913655651115
[Cl-].C#CCN1C(=NC=2C=CC=CC21)C=3C=C(OC)C(O)=C4C=[N+]5C(=CC34)C=6C=C7OCOC7=CC6CC5,E. coli,0.25,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,5d,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,511.9650000000004,0.25,-0.6020599913279624,-,+,,8.935597317008098,511.9650000000004,69.62,1.0,6.0,3.0,1.4472000000000007,0.29323672379264004
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCO)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,E. coli,0.494,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,6a,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,517.9690000000004,0.494,-0.306273051076353,-,+,,8.935597317008098,517.9690000000004,89.85000000000001,2.0,7.0,4.0,0.8062999999999998,0.3429490063379079
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCN(C)C)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,E. coli,0.47,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,6b,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,545.0390000000004,0.47,-0.3279021420642826,-,+,,8.960752099666463,545.0390000000004,72.86,1.0,7.0,5.0,1.3755999999999995,0.33711779270294023
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCN4CCOCC4)=C5C=C6C=7C=C8OCOC8=CC7CC[N+]6=CC15,E. coli,0.436,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,6c,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,587.0760000000002,0.436,-0.3605135107314139,-,+,,8.997834860305378,587.0760000000002,82.09,1.0,8.0,5.0,1.1462000000000008,0.3095184224657263
[Cl-].FC=1C=CC=CC1CN2C(=NC=3C=CC=CC32)C=4C=C(OC)C(O)=C5C=[N+]6C(=CC45)C=7C=C8OCOC8=CC7CC6,E. coli,0.22,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,7a,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,582.0310000000002,0.22,-0.6575773191777937,-,+,,8.997834860305378,582.0310000000002,69.62,1.0,6.0,4.0,3.001400000000001,0.32434148277904334
[Cl-].FC1=CC=C(C(F)=C1)CN2C(=NC=3C=CC=CC32)C=4C=C(OC)C(O)=C5C=[N+]6C(=CC45)C=7C=C8OCOC8=CC7CC6,E. coli,0.107,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,7b,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,600.0210000000001,0.107,-0.9706162223147904,-,+,,9.010021345660745,600.0210000000001,69.62,1.0,6.0,4.0,3.140500000000001,0.3155543558193767
[Cl-].ClC=1C=CC=CC1CN2C(=NC=3C=CC=CC32)C=4C=C(OC)C(O)=C5C=[N+]6C(=CC45)C=7C=C8OCOC8=CC7CC6,E. coli,0.428,,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,7c,hybrid,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,,598.4860000000001,0.428,-0.368556230986828,-,+,,8.997834860305378,598.4860000000001,69.62,1.0,6.0,4.0,3.5157000000000025,0.3149721486982834
